Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,
2024,81,106029,106029,536-548 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),All 4 U Cafe & Bar,536 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9532342,-37.81359291,
2024,82,105458,105458,Commonwealth Law Courts 295-307 William Street MELBOURNE VIC 3000,Melbourne (CBD),Le Will Cafe,Cafe 305 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,80,144.9558855,-37.8124473,
2024,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Korea town melbourne,Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9586601,-37.81145082,
2024,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Korea town melbourne,Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9586601,-37.81145082,
2024,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Ming Dining,Gnd & Bmt 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,115,144.9586601,-37.81145082,
2024,83,106036,106036,364-378 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Common VU,Part Level 10 364-378 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,78,144.9584303,-37.81200376,
2024,83,110759,110142,Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Mint Bar & Restaurant,Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,90,144.9573609,-37.81209045,
2024,84,104560,104560,33-35 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Brick Lane Cafe,Ground 33 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,5,144.9598611,-37.81146107,
2024,84,104562,104562,26-28 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Fuwa,28 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,34,144.9599782,-37.81120131,
2024,84,105454,105454,333-335 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Khao,335 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.9596443,-37.81107017,
2024,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Barkada,6 Sutherland Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9609484,-37.81131628,
2024,84,650594,106044,Melbourne Sky Apartments 5 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Sinjeon K Street Food Cbd,288 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9609484,-37.81131628,
2024,84,110968,110968,Elm Towers Apartments 306-320 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Mr Hugo,308 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,26,144.9602803,-37.81158232,
2024,85,103311,103311,316-360 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Old Man Pho,"Tenancy 83, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.9620613,-37.81084464,
2024,85,103311,103311,316-360 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chilli India,"Tenancy 86, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,110,144.9620613,-37.81084464,
2024,85,103311,103311,316-360 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chilli India,"Tenancy 86, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,5,144.9620613,-37.81084464,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd Healthy Burgers,"Shop 319A, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Homm Dessert,"Shop 71, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Omi Melbourne Central,"Shop 149, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Omi Melbourne Central,"Shop 149, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,8,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),The Pancake Parlour (Melbourne Central),"Shop 319, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,160,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,"Shop 151, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,58,144.9630189,-37.81073331,
2024,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Asian Beer Cafe,"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,127,144.9630189,-37.81073331,
2024,85,105747,105747,272-282 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),bbq a buffet,Level 1 272-282 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,136,144.9639968,-37.81152963,
2024,85,105748,105748,268-270 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),BKK,Part Level 2 & Level 3 268-270 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.9641453,-37.81148546,
2024,85,109303,109303,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,Ground 295 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9642637,-37.81122709,
2024,85,109303,109303,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,Ground 295 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9642637,-37.81122709,
2024,85,109309,109309,319-323 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mr Tall On Swanston,"Unit 101, Level 1 267 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,94,144.9640473,-37.81076344,
2024,85,109309,109309,319-323 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Fortune Alley,319 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,16,144.9640473,-37.81076344,
2024,87,103610,103610,295-301 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Famil Lee,Ground 295 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9688284,-37.80893166,
2024,87,106056,106056,EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,Melbourne (CBD),New Kum Den,108 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,49,144.9684463,-37.80913993,
2024,87,106059,106059,100 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Hong Dae Korean Restaurant & Bar,100 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9687195,-37.80913623,
2024,87,108568,108568,296-298 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Baltic Buffet,296-298 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9669286,-37.80957196,
2024,87,707517,707517,303-307 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),B & B' Guette Cafe,305-307 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.9687718,-37.80881313,
2024,88,110858,108992,The Focal 299 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Ceree,285 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,88,144.9710146,-37.80814525,
2024,91,598269,598269,341 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Impresso Cafe,Ground 341 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9535989,-37.81229603,
2024,93,105473,105473,410-420 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Cafenatics,Part Ground 414 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.957114,-37.81123723,
2024,93,110140,110140,Oaks on William 330-352 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Jazz Corner Cafe,Part 352 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9565783,-37.81124427,
2024,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Upstairs 360,Level 1 360 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9591367,-37.8107204,
2024,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.9620743,-37.8090975,
2024,95,103305,103305,388-396 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Damiao Panda Fan,Part Level 1 388-396 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,144.9614226,-37.80953008,
2024,95,103305,103305,388-396 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Damiao Panda Fan,Part Level 1 388-396 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9614226,-37.80953008,
2024,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Kata Kita,266 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,144.961747,-37.80994879,
2024,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Bingsoo,272B La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,24,144.961747,-37.80994879,
2024,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Hungry Jack's,Part Ground 368 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,66,144.961747,-37.80994879,
2024,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Kata Kita,266 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.961747,-37.80994879,
2024,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dear Barbecue Buffet,Level 1 401-405 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,144.963217,-37.80904283,
2024,95,500333,500333,61-69 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),B'Churrasco,Level 1 61-69 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,180,144.9617489,-37.80919305,
2024,96,606638,105490,Building 1 - Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Pearson And Murphy's Cafe,Part Ground Building 1 - Francis Ormond RMIT University 124 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,76,144.9645435,-37.80818156,
2024,96,606638,105490,Building 1 - Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Pearson And Murphy's Cafe,Part Ground Building 1 - Francis Ormond RMIT University 124 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,80,144.9645435,-37.80818156,
2024,96,606648,105490,Building 10 - Casey Building RMIT University 392 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Drum,Part Level 5 Building 10 - Casey Building RMIT University 392 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,88,144.9645435,-37.80818156,
2024,96,606671,105490,Building 12 RMIT University 394-412 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Little Bang Espresso,Part Level 2 Building 12 RMIT University 394-412 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,33,144.9645435,-37.80818156,
2024,96,606672,105490,Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Canto cafe e pizzeria,Part Level 4 Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,3,144.9645435,-37.80818156,
2024,104,103219,103219,413-417 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Top Tea,"Shop 2, 413-417 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,15,144.9605226,-37.80918797,
2024,104,103220,103220,419 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Biang Biang Elizabeth,419 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9604891,-37.80911596,
2024,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Rose Garden Barbecue Shop,435 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9603439,-37.8088586,
2024,104,103226,103226,437-439 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Menya Ramen,Ground 437-439 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9602369,-37.80880991,
2024,104,103228,103228,449-451 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Malaysian Laksa House,Ground 449 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9602158,-37.80856366,
2024,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Lucky Guys Claypot City,"Shop G3, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9595754,-37.80904835,
2024,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Yoi,"Shop G1, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9595754,-37.80904835,
2024,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Espresso & Trolley Hire,Trolley Hire Queen Victoria Market Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9572055,-37.80765748,
2024,113,110688,108118,65-81 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Rubens,75 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,16,144.9572055,-37.80765748,
2024,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Supersede Coffee,519-521 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9572055,-37.80765748,
2024,113,580058,108118,76 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Gilli,76 Therry Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9572055,-37.80765748,
2024,114,103235,103235,501-503 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),McDonalds,501-503 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,136,144.9595526,-37.80735265,
2024,114,103235,103235,501-503 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),McDonalds,501-503 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,64,144.9595526,-37.80735265,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Operator San,121 Therry Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,59,144.9590886,-37.8076845,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Operator San,121 Therry Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,33,144.9590886,-37.8076845,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Kombu Qvm Pty Ltd,10 Dhanga Djeembana Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9590886,-37.8076845,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Lovey Patisserie Cafe / X Playground,26 Berrbang Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9590886,-37.8076845,
2024,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot,Gnd & Mezz 452 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,47,144.9606245,-37.80783746,
2024,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chef David,"Shop 101-102, Level 1 458 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9606245,-37.80783746,
2024,115,110747,110747,499-511 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Podium Espresso Bar & Kitchen,Part Ground 501 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,57,144.9618657,-37.80689662,
2024,131,103978,103978,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Yarra Dragon,"Shop 5, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,20,144.9538184,-37.82273183,
2024,204,109359,109359,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,Carlton,The Longing Flavour,804 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.965164,-37.79780844,
2024,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,Schnitz Melbourne Connect,"Shop D, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,12,144.9648282,-37.7999972,
2024,205,573290,573290,740-750 Swanston Street CARLTON VIC 3053,Carlton,Claypot Kingdom,748 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9647653,-37.79899938,
2024,206,103691,103691,221-229 Faraday Street CARLTON VIC 3053,Carlton,Ms Frankie Carlton,221-229 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,150,144.9667269,-37.79886072,
2024,206,103691,103691,221-229 Faraday Street CARLTON VIC 3053,Carlton,Ms Frankie Carlton,221-229 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9667269,-37.79886072,
2024,206,106113,106113,205-207 Lygon Street CARLTON VIC 3053,Carlton,Dim Sim Holic,88 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9665902,-37.80049164,
2024,206,106120,106120,225-229 Lygon Street CARLTON VIC 3053,Carlton,Cafe Corretto,227 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,150,144.966741,-37.80004558,
2024,206,106132,106132,263 Lygon Street CARLTON VIC 3053,Carlton,Lagoon Dining,263 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.966868,-37.79929755,
2024,206,106137,106137,275 Lygon Street CARLTON VIC 3053,Carlton,Aperitivo Bar Ristorante,275 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9669104,-37.79905377,
2024,207,106143,106143,303 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,303 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9670898,-37.79822136,
2024,207,106145,106145,307 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,307 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9669817,-37.79812248,
2024,207,106152,106152,329 Lygon Street CARLTON VIC 3053,Carlton,Heartattack and Vine,329 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9671482,-37.79764329,
